ImageID,distance,location
6172,76,"[274, 293]"
6173,127,"[316, 106]"
6174,340,"[241, 130]"
6175,258,"[242, 74]"
6176,293,"[276, 355]"
6177,182,"[256, 423]"
6178,477,"[274, 461]"
6179,479,"[291, 343]"
6180,399,"[213, 124]"
6181,436,"[204, 136]"
6182,451,"[252, 445]"
6183,328,"[230, 242]"
6184,401,"[280, 237]"
6185,120,"[239, 150]"
6186,235,"[275, 471]"
6187,185,"[216, 315]"
6188,195,"[214, 75]"
6189,294,"[261, 368]"
6190,256,"[303, 405]"
6191,137,"[245, 284]"
6192,464,"[260, 161]"
6193,362,"[325, 462]"
6194,161,"[283, 467]"
6195,419,"[327, 481]"
6196,136,"[273, 145]"
6197,346,"[261, 249]"
6198,363,"[210, 118]"
6199,194,"[235, 266]"
6200,375,"[292, 200]"
6201,262,"[208, 120]"
6202,95,"[292, 145]"
6203,463,"[284, 456]"
6204,453,"[261, 390]"
6205,282,"[281, 485]"
6206,428,"[215, 117]"
6207,295,"[217, 281]"
6208,118,"[258, 371]"
6209,423,"[326, 303]"
6210,428,"[278, 105]"
6211,250,"[280, 369]"
6212,180,"[310, 124]"
6213,171,"[252, 139]"
6214,326,"[244, 174]"
6215,469,"[233, 220]"
6216,344,"[312, 321]"
6217,195,"[282, 391]"
6218,222,"[317, 321]"
6219,234,"[202, 437]"
6220,262,"[264, 86]"
6221,104,"[300, 299]"
6222,351,"[287, 142]"
6223,352,"[297, 188]"
6224,138,"[213, 100]"
6225,111,"[280, 277]"
6226,486,"[224, 261]"
6227,346,"[222, 182]"
6228,386,"[226, 457]"
6229,363,"[269, 164]"
6230,287,"[306, 440]"
6231,200,"[253, 185]"
6232,491,"[329, 358]"
6233,462,"[262, 400]"
6234,92,"[289, 165]"
6235,402,"[282, 162]"
6236,124,"[264, 351]"
6237,125,"[212, 124]"
6238,141,"[204, 320]"
6239,478,"[253, 464]"
6240,114,"[324, 322]"
6241,467,"[223, 149]"
6242,339,"[220, 115]"
6243,360,"[313, 241]"
6244,138,"[301, 56]"
6245,255,"[303, 186]"
6246,335,"[234, 389]"
6247,240,"[325, 328]"
6248,348,"[314, 420]"
6249,286,"[238, 485]"
6250,225,"[234, 469]"
6251,293,"[226, 209]"
6252,456,"[234, 458]"
6253,107,"[203, 200]"
6254,414,"[217, 339]"
6255,76,"[322, 264]"
6256,457,"[242, 137]"
6257,183,"[307, 473]"
6258,109,"[252, 402]"
6259,200,"[275, 130]"
6260,408,"[264, 128]"
6261,73,"[280, 78]"
6262,181,"[257, 231]"
6263,100,"[330, 455]"
6264,92,"[228, 86]"
6265,391,"[231, 187]"
6266,204,"[319, 328]"
6267,272,"[295, 237]"
6268,442,"[282, 438]"
6269,185,"[219, 281]"
6270,273,"[241, 335]"
6271,301,"[276, 343]"
6272,197,"[295, 216]"
6273,167,"[322, 246]"
6274,395,"[302, 347]"
6275,445,"[281, 230]"
6276,224,"[248, 263]"
6277,450,"[326, 352]"
6278,175,"[245, 253]"
6279,71,"[220, 182]"
6280,177,"[318, 228]"
6281,369,"[224, 160]"
6282,402,"[265, 193]"
6283,177,"[217, 253]"
6284,140,"[300, 224]"
6285,164,"[319, 364]"
6286,136,"[270, 342]"
6287,465,"[304, 69]"
6288,339,"[212, 183]"
6289,298,"[261, 499]"
6290,278,"[303, 287]"
6291,179,"[322, 240]"
6292,376,"[247, 488]"
6293,148,"[289, 240]"
6294,413,"[204, 491]"
6295,128,"[274, 365]"
6296,341,"[236, 283]"
6297,337,"[274, 64]"
6298,252,"[311, 420]"
6299,371,"[249, 309]"
6300,471,"[214, 381]"
6301,298,"[313, 345]"
6302,382,"[203, 451]"
6303,184,"[231, 436]"
6304,460,"[230, 388]"
6305,396,"[266, 142]"
6306,428,"[274, 81]"
6307,356,"[236, 316]"
6308,448,"[223, 431]"
6309,349,"[272, 415]"
6310,431,"[211, 180]"
6311,315,"[269, 94]"
6312,222,"[245, 270]"
6313,412,"[290, 449]"
6314,194,"[264, 142]"
6315,491,"[297, 359]"
6316,295,"[290, 273]"
6317,89,"[203, 123]"
6318,195,"[283, 96]"
6319,91,"[328, 194]"
6320,71,"[260, 163]"
6321,454,"[297, 145]"
6322,480,"[296, 388]"
6323,256,"[279, 439]"
6324,191,"[317, 339]"
6325,170,"[287, 343]"
6326,404,"[234, 345]"
6327,459,"[219, 63]"
6328,351,"[245, 289]"
6329,236,"[298, 197]"
6330,425,"[305, 180]"
6331,414,"[274, 109]"
6332,388,"[211, 100]"
6333,344,"[204, 333]"
6334,344,"[232, 427]"
6335,484,"[302, 107]"
6336,282,"[216, 437]"
6337,242,"[202, 464]"
6338,409,"[244, 379]"
6339,433,"[317, 170]"
6340,398,"[246, 181]"
6341,237,"[304, 413]"
6342,234,"[220, 286]"
6343,310,"[278, 218]"
6344,270,"[298, 470]"
6345,187,"[245, 314]"
6346,208,"[287, 77]"
6347,118,"[290, 72]"
6348,407,"[287, 347]"
6349,367,"[322, 463]"
6350,280,"[206, 329]"
6351,162,"[247, 274]"
6352,341,"[221, 81]"
6353,374,"[314, 235]"
6354,119,"[275, 402]"
6355,198,"[291, 96]"
6356,225,"[313, 99]"
6357,380,"[275, 75]"
6358,355,"[251, 149]"
6359,441,"[314, 228]"
6360,468,"[283, 486]"
6361,446,"[207, 115]"
6362,336,"[255, 227]"
6363,164,"[320, 354]"
6364,312,"[222, 380]"
6365,293,"[240, 76]"
6366,161,"[230, 121]"
6367,173,"[207, 412]"
6368,363,"[287, 229]"
6369,252,"[256, 478]"
6370,105,"[279, 365]"
6371,188,"[204, 364]"
6372,378,"[267, 172]"
6373,307,"[262, 261]"
6374,124,"[264, 365]"
6375,237,"[248, 286]"
6376,328,"[242, 441]"
6377,364,"[233, 235]"
6378,206,"[256, 389]"
6379,109,"[274, 411]"
6380,198,"[323, 367]"
6381,225,"[202, 179]"
6382,315,"[311, 175]"
6383,289,"[209, 309]"
6384,306,"[288, 216]"
6385,169,"[250, 149]"
6386,339,"[282, 385]"
6387,335,"[280, 336]"
6388,299,"[242, 435]"
6389,165,"[225, 188]"
6390,134,"[207, 116]"
6391,394,"[319, 451]"
6392,184,"[312, 400]"
6393,278,"[267, 434]"
6394,475,"[316, 325]"
6395,436,"[247, 424]"
6396,225,"[267, 176]"
6397,303,"[305, 382]"
6398,413,"[224, 426]"
6399,155,"[253, 295]"
6400,310,"[271, 82]"
6401,445,"[255, 191]"
6402,360,"[212, 337]"
6403,350,"[242, 323]"
6404,284,"[264, 176]"
6405,306,"[330, 398]"
6406,393,"[280, 428]"
6407,405,"[301, 178]"
6408,423,"[326, 219]"
6409,332,"[263, 277]"
6410,415,"[234, 97]"
6411,148,"[214, 96]"
6412,234,"[278, 329]"
6413,427,"[212, 258]"
6414,100,"[279, 151]"
6415,61,"[247, 138]"
6416,335,"[251, 460]"
6417,318,"[212, 299]"
6418,171,"[298, 293]"
6419,119,"[205, 301]"
6420,455,"[292, 166]"
6421,482,"[271, 151]"
6422,267,"[291, 210]"
6423,265,"[283, 391]"
6424,291,"[324, 219]"
6425,91,"[320, 211]"
6426,381,"[263, 248]"
6427,79,"[303, 203]"
6428,486,"[229, 67]"
6429,482,"[299, 391]"
6430,254,"[256, 317]"
6431,480,"[268, 487]"
6432,143,"[210, 123]"
6433,271,"[270, 272]"
6434,344,"[248, 464]"
6435,208,"[288, 342]"
6436,463,"[291, 304]"
6437,397,"[280, 356]"
6438,75,"[308, 450]"
6439,171,"[315, 118]"
6440,177,"[227, 347]"
6441,490,"[313, 299]"
6442,92,"[294, 472]"
6443,307,"[217, 152]"
6444,351,"[247, 444]"
6445,250,"[303, 398]"
6446,124,"[273, 234]"
6447,139,"[240, 238]"
6448,383,"[301, 254]"
6449,118,"[292, 290]"
6450,99,"[263, 305]"
6451,355,"[318, 195]"
6452,285,"[305, 257]"
6453,357,"[276, 127]"
6454,370,"[319, 405]"
6455,322,"[204, 377]"
6456,185,"[268, 296]"
6457,132,"[257, 402]"
6458,361,"[240, 130]"
6459,283,"[221, 239]"
6460,113,"[307, 103]"
6461,204,"[204, 169]"
6462,189,"[224, 112]"
6463,220,"[323, 370]"
6464,86,"[303, 499]"
6465,473,"[236, 241]"
6466,454,"[257, 308]"
6467,445,"[285, 108]"
6468,186,"[265, 118]"
6469,109,"[239, 154]"
6470,235,"[247, 457]"
6471,131,"[240, 368]"
6472,445,"[251, 124]"
6473,247,"[242, 329]"
6474,288,"[327, 458]"
6475,100,"[236, 497]"
6476,132,"[291, 175]"
6477,335,"[238, 227]"
6478,234,"[273, 103]"
6479,150,"[263, 98]"
6480,216,"[203, 147]"
6481,383,"[328, 506]"
6482,180,"[295, 453]"
6483,394,"[304, 502]"
6484,112,"[318, 214]"
6485,148,"[227, 173]"
6486,173,"[308, 112]"
6487,459,"[239, 109]"
6488,371,"[249, 265]"
6489,325,"[320, 328]"
6490,426,"[227, 411]"
6491,359,"[209, 61]"
6492,208,"[234, 181]"
6493,340,"[309, 274]"
6494,173,"[247, 184]"
6495,419,"[267, 206]"
6496,299,"[330, 108]"
6497,76,"[278, 151]"
6498,294,"[255, 487]"
6499,108,"[232, 140]"
6500,399,"[293, 100]"
6501,409,"[267, 451]"
6502,312,"[282, 446]"
6503,335,"[251, 262]"
6504,175,"[235, 433]"
6505,212,"[277, 286]"
6506,478,"[256, 228]"
6507,251,"[290, 459]"
6508,128,"[287, 406]"
6509,307,"[307, 312]"
6510,280,"[238, 195]"
6511,314,"[218, 332]"
6512,144,"[214, 245]"
6513,83,"[202, 183]"
6514,159,"[271, 123]"
6515,265,"[266, 486]"
6516,214,"[249, 438]"
6517,165,"[322, 449]"
6518,234,"[204, 164]"
6519,139,"[301, 141]"
6520,303,"[325, 274]"
6521,449,"[316, 320]"
6522,304,"[223, 219]"
6523,172,"[241, 283]"
6524,89,"[276, 76]"
6525,422,"[239, 123]"
6526,84,"[265, 312]"
6527,145,"[203, 428]"
6528,266,"[296, 90]"
6529,187,"[215, 449]"
6530,280,"[267, 230]"
6531,143,"[235, 265]"
6532,283,"[225, 201]"
6533,278,"[238, 81]"
6534,221,"[249, 258]"
6535,359,"[327, 197]"
6536,442,"[281, 199]"
6537,205,"[207, 417]"
6538,158,"[224, 452]"
6539,428,"[314, 222]"
6540,210,"[302, 313]"
6541,316,"[255, 368]"
6542,480,"[286, 416]"
6543,202,"[242, 451]"
6544,149,"[284, 220]"
6545,438,"[274, 119]"
6546,402,"[310, 264]"
6547,478,"[318, 372]"
6548,465,"[315, 471]"
6549,399,"[298, 487]"
6550,176,"[290, 156]"
6551,123,"[306, 81]"
6552,333,"[319, 334]"
6553,453,"[258, 498]"
6554,212,"[290, 368]"
6555,490,"[237, 282]"
6556,147,"[217, 117]"
6557,447,"[295, 65]"
6558,424,"[211, 86]"
6559,219,"[268, 499]"
6560,369,"[222, 257]"
6561,141,"[237, 149]"
6562,239,"[312, 149]"
6563,370,"[233, 253]"
6564,91,"[311, 255]"
6565,314,"[275, 348]"
6566,249,"[301, 117]"
6567,233,"[297, 119]"
6568,99,"[242, 309]"
6569,303,"[261, 157]"
6570,353,"[317, 317]"
6571,106,"[228, 413]"
6572,113,"[257, 488]"
6573,247,"[273, 162]"
6574,342,"[282, 184]"
6575,232,"[316, 483]"
6576,395,"[240, 383]"
6577,141,"[239, 398]"
6578,123,"[238, 390]"
6579,360,"[234, 494]"
6580,289,"[299, 62]"
6581,106,"[276, 119]"
6582,419,"[262, 181]"
6583,417,"[256, 128]"
6584,224,"[326, 352]"
6585,326,"[293, 387]"
6586,405,"[208, 468]"
6587,277,"[256, 264]"
6588,457,"[285, 396]"
6589,208,"[253, 100]"
6590,368,"[328, 432]"
6591,162,"[232, 381]"
6592,407,"[320, 474]"
6593,135,"[329, 301]"
6594,455,"[313, 301]"
6595,453,"[223, 128]"
6596,222,"[216, 486]"
6597,159,"[266, 130]"
6598,111,"[326, 490]"
6599,189,"[203, 429]"
6600,238,"[290, 226]"
6601,361,"[293, 378]"
6602,416,"[300, 216]"
6603,313,"[282, 243]"
6604,386,"[255, 363]"
6605,383,"[282, 381]"
6606,476,"[287, 472]"
6607,184,"[267, 343]"
6608,275,"[204, 401]"
6609,152,"[271, 377]"
6610,226,"[234, 251]"
6611,95,"[306, 254]"
6612,348,"[221, 179]"
6613,296,"[290, 181]"
6614,196,"[248, 77]"
6615,208,"[240, 306]"
6616,394,"[215, 342]"
6617,123,"[303, 479]"
6618,368,"[315, 241]"
6619,142,"[210, 254]"
6620,447,"[287, 478]"
6621,181,"[261, 408]"
6622,401,"[283, 135]"
6623,320,"[316, 439]"
6624,382,"[237, 253]"
6625,123,"[265, 391]"
6626,158,"[291, 155]"
6627,372,"[255, 338]"
6628,267,"[226, 406]"
6629,87,"[288, 71]"
6630,375,"[262, 384]"
6631,377,"[247, 106]"
6632,467,"[310, 108]"
6633,468,"[268, 252]"
6634,277,"[308, 132]"
6635,230,"[230, 130]"
6636,309,"[316, 469]"
6637,205,"[291, 391]"
6638,438,"[269, 290]"
6639,63,"[215, 261]"
6640,111,"[218, 268]"
6641,394,"[289, 244]"
6642,379,"[277, 250]"
6643,133,"[270, 206]"
6644,106,"[253, 448]"
6645,123,"[311, 502]"
6646,196,"[268, 270]"
6647,392,"[312, 224]"
6648,201,"[270, 271]"
6649,230,"[292, 487]"
6650,425,"[226, 182]"
6651,95,"[233, 230]"
6652,162,"[247, 458]"
6653,235,"[308, 432]"
6654,488,"[275, 71]"
6655,443,"[312, 474]"
6656,123,"[285, 257]"
6657,85,"[255, 310]"
6658,167,"[199, 461]"
6659,138,"[295, 93]"
6660,486,"[328, 329]"
6661,471,"[224, 252]"
6662,155,"[236, 122]"
6663,491,"[305, 285]"
6664,296,"[308, 188]"
6665,148,"[295, 374]"
6666,411,"[216, 378]"
6667,78,"[213, 326]"
6668,419,"[280, 485]"
6669,153,"[320, 286]"
6670,336,"[311, 366]"
6671,480,"[285, 346]"
6672,117,"[258, 111]"
6673,337,"[273, 350]"
6674,160,"[280, 330]"
6675,160,"[227, 360]"
6676,165,"[289, 200]"
6677,455,"[307, 456]"
6678,480,"[218, 213]"
6679,259,"[226, 408]"
6680,268,"[323, 417]"
6681,213,"[235, 360]"
6682,155,"[214, 177]"
6683,226,"[253, 112]"
6684,210,"[327, 75]"
6685,244,"[252, 121]"
6686,376,"[228, 140]"
6687,384,"[224, 121]"
6688,287,"[202, 177]"
6689,116,"[276, 328]"
6690,474,"[297, 163]"
6691,203,"[298, 372]"
6692,398,"[308, 393]"
6693,341,"[224, 462]"
6694,256,"[257, 493]"
6695,490,"[242, 431]"
6696,219,"[237, 340]"
6697,459,"[244, 67]"
6698,233,"[250, 318]"
6699,67,"[228, 451]"
6700,144,"[276, 415]"
6701,169,"[244, 224]"
6702,265,"[327, 503]"
6703,415,"[260, 220]"
6704,72,"[298, 218]"
6705,317,"[217, 271]"
6706,176,"[317, 454]"
6707,403,"[245, 275]"
6708,262,"[295, 339]"
6709,251,"[263, 475]"
6710,387,"[290, 202]"
6711,333,"[282, 321]"
6712,337,"[250, 302]"
6713,272,"[310, 417]"
6714,271,"[214, 226]"
6715,319,"[229, 487]"
6716,410,"[222, 275]"
6717,359,"[246, 258]"
6718,411,"[292, 134]"
6719,361,"[258, 412]"
6720,124,"[239, 456]"
6721,161,"[324, 258]"
6722,168,"[252, 162]"
6723,64,"[243, 353]"
6724,138,"[271, 139]"
6725,485,"[277, 470]"
6726,359,"[235, 80]"
6727,388,"[243, 405]"
6728,91,"[301, 437]"
6729,357,"[269, 496]"
6730,464,"[232, 138]"
6731,201,"[237, 355]"
6732,108,"[245, 445]"
6733,109,"[211, 310]"
6734,340,"[256, 221]"
6735,391,"[257, 421]"
6736,205,"[282, 423]"
6737,461,"[204, 398]"
6738,401,"[224, 144]"
6739,490,"[279, 227]"
6740,362,"[289, 223]"
6741,164,"[206, 300]"
6742,335,"[243, 177]"
6743,455,"[322, 231]"
6744,283,"[297, 360]"
6745,480,"[221, 157]"
6746,187,"[202, 479]"
6747,179,"[202, 211]"
6748,170,"[294, 94]"
6749,365,"[245, 333]"
6750,298,"[256, 471]"
6751,242,"[315, 164]"
6752,373,"[268, 280]"
6753,104,"[222, 205]"
6754,442,"[312, 85]"
6755,159,"[277, 374]"
6756,217,"[248, 74]"
6757,209,"[259, 440]"
6758,362,"[267, 140]"
6759,222,"[322, 439]"
6760,487,"[323, 462]"
6761,139,"[234, 229]"
6762,460,"[291, 207]"
6763,357,"[202, 304]"
6764,441,"[268, 396]"
6765,297,"[310, 78]"
6766,209,"[325, 344]"
6767,425,"[237, 234]"
6768,115,"[271, 355]"
6769,256,"[302, 454]"
6770,350,"[247, 199]"
6771,356,"[288, 362]"
6772,277,"[321, 463]"
6773,435,"[201, 74]"
6774,366,"[325, 127]"
6775,215,"[214, 388]"
6776,263,"[208, 471]"
6777,388,"[327, 117]"
6778,230,"[215, 395]"
6779,348,"[289, 389]"
6780,376,"[295, 204]"
6781,460,"[266, 429]"
6782,102,"[280, 221]"
6783,375,"[273, 385]"
6784,425,"[327, 340]"
6785,403,"[311, 477]"
6786,461,"[268, 393]"
6787,426,"[287, 101]"
6788,408,"[305, 305]"
6789,473,"[221, 102]"
6790,151,"[247, 404]"
6791,412,"[256, 374]"
6792,276,"[226, 390]"
6793,300,"[263, 485]"
6794,316,"[233, 395]"
6795,145,"[247, 363]"
6796,250,"[265, 425]"
6797,190,"[318, 401]"
6798,254,"[210, 85]"
6799,466,"[264, 419]"
6800,270,"[207, 292]"
6801,459,"[311, 468]"
6802,380,"[227, 273]"
6803,351,"[324, 249]"
6804,411,"[250, 495]"
6805,373,"[234, 192]"
6806,290,"[214, 510]"
6807,393,"[295, 225]"
6808,347,"[311, 244]"
6809,225,"[229, 269]"
6810,411,"[225, 332]"
6811,250,"[238, 87]"
6812,393,"[319, 127]"
6813,411,"[280, 375]"
6814,65,"[329, 405]"
6815,382,"[252, 255]"
6816,351,"[323, 307]"
6817,159,"[255, 449]"
6818,314,"[231, 371]"
6819,197,"[302, 214]"
6820,239,"[308, 176]"
6821,427,"[244, 170]"
6822,341,"[279, 346]"
6823,439,"[203, 198]"
6824,255,"[209, 500]"
6825,438,"[247, 487]"
6826,488,"[241, 302]"
6827,306,"[323, 385]"
6828,221,"[250, 118]"
6829,438,"[254, 429]"
6830,118,"[277, 212]"
6831,465,"[320, 361]"
6832,208,"[226, 175]"
6833,283,"[255, 186]"
6834,188,"[294, 328]"
6835,285,"[289, 145]"
6836,99,"[245, 300]"
6837,448,"[223, 361]"
6838,279,"[204, 278]"
6839,166,"[316, 95]"
6840,69,"[323, 465]"
6841,95,"[255, 391]"
6842,164,"[311, 187]"
6843,180,"[242, 332]"
6844,461,"[222, 416]"
6845,289,"[273, 264]"
6846,182,"[318, 478]"
6847,296,"[330, 364]"
6848,375,"[294, 407]"
6849,278,"[313, 387]"
6850,393,"[240, 473]"
6851,244,"[255, 297]"
6852,168,"[243, 350]"
6853,480,"[262, 252]"
6854,76,"[206, 357]"
6855,116,"[269, 213]"
6856,487,"[285, 367]"
6857,338,"[277, 465]"
6858,381,"[276, 318]"
6859,395,"[280, 180]"
6860,175,"[329, 131]"
6861,281,"[204, 121]"
6862,147,"[210, 331]"
6863,163,"[311, 436]"
6864,328,"[302, 308]"
6865,192,"[293, 501]"
6866,201,"[224, 77]"
6867,186,"[273, 258]"
6868,354,"[289, 418]"
6869,167,"[274, 252]"
6870,146,"[310, 320]"
6871,94,"[212, 191]"
6872,476,"[267, 63]"
6873,474,"[316, 110]"
6874,154,"[290, 459]"
6875,104,"[302, 273]"
6876,366,"[267, 243]"
6877,154,"[215, 156]"
6878,390,"[310, 100]"
6879,274,"[254, 371]"
6880,369,"[327, 397]"
6881,351,"[268, 86]"
6882,258,"[307, 257]"
6883,116,"[238, 355]"
6884,400,"[219, 286]"
6885,379,"[262, 195]"
6886,272,"[210, 114]"
6887,292,"[260, 205]"
6888,268,"[271, 216]"
6889,460,"[276, 154]"
6890,249,"[306, 411]"
6891,173,"[249, 97]"
6892,82,"[257, 279]"
6893,162,"[205, 108]"
6894,344,"[218, 410]"
6895,343,"[319, 215]"
6896,215,"[260, 170]"
6897,247,"[251, 276]"
6898,204,"[322, 146]"
6899,155,"[323, 462]"
6900,473,"[214, 264]"
6901,366,"[283, 326]"
6902,201,"[272, 292]"
6903,432,"[293, 310]"
6904,432,"[200, 90]"
6905,107,"[302, 250]"
6906,489,"[208, 464]"
6907,468,"[280, 210]"
6908,404,"[327, 430]"
6909,261,"[221, 292]"
6910,392,"[278, 479]"
6911,413,"[216, 417]"
6912,468,"[229, 83]"
6913,377,"[324, 349]"
6914,351,"[263, 454]"
6915,365,"[297, 342]"
6916,399,"[243, 121]"
6917,335,"[210, 359]"
6918,449,"[211, 377]"
6919,154,"[310, 132]"
6920,421,"[220, 282]"
6921,313,"[277, 208]"
6922,254,"[256, 462]"
6923,388,"[328, 274]"
6924,444,"[327, 158]"
6925,276,"[290, 165]"
6926,437,"[247, 416]"
6927,373,"[282, 222]"
6928,434,"[295, 396]"
6929,420,"[286, 67]"
6930,402,"[301, 426]"
6931,207,"[255, 362]"
6932,213,"[229, 479]"
6933,441,"[299, 307]"
6934,222,"[269, 193]"
6935,394,"[279, 114]"
6936,135,"[295, 459]"
6937,370,"[317, 307]"
6938,142,"[245, 397]"
6939,280,"[219, 408]"
6940,270,"[204, 299]"
6941,355,"[314, 334]"
6942,184,"[281, 155]"
6943,72,"[217, 132]"
6944,109,"[283, 494]"
6945,443,"[298, 68]"
6946,228,"[204, 192]"
6947,257,"[319, 424]"
6948,320,"[312, 146]"
6949,111,"[211, 402]"
6950,245,"[225, 479]"
6951,152,"[314, 185]"
6952,151,"[316, 483]"
6953,126,"[301, 275]"
6954,414,"[263, 425]"
6955,475,"[267, 105]"
6956,225,"[229, 125]"
6957,220,"[326, 255]"
6958,278,"[235, 184]"
6959,292,"[259, 400]"
6960,428,"[224, 265]"
6961,203,"[274, 444]"
6962,227,"[308, 53]"
6963,435,"[307, 340]"
6964,240,"[249, 481]"
6965,337,"[320, 398]"
6966,410,"[290, 259]"
6967,126,"[250, 186]"
6968,436,"[267, 144]"
6969,452,"[235, 157]"
6970,331,"[283, 128]"
6971,259,"[207, 298]"
6972,389,"[261, 81]"
6973,307,"[266, 443]"
6974,81,"[217, 240]"
6975,141,"[329, 476]"
6976,328,"[262, 438]"
6977,430,"[259, 217]"
6978,201,"[245, 287]"
6979,149,"[217, 160]"
6980,157,"[251, 151]"
6981,169,"[261, 276]"
6982,180,"[259, 338]"
6983,320,"[210, 308]"
6984,180,"[211, 94]"
6985,414,"[321, 250]"
6986,358,"[323, 356]"
6987,279,"[283, 166]"
6988,428,"[227, 175]"
6989,151,"[298, 162]"
6990,192,"[211, 484]"
6991,178,"[239, 107]"
6992,267,"[326, 331]"
6993,420,"[252, 212]"
6994,210,"[210, 318]"
6995,475,"[302, 483]"
6996,263,"[255, 462]"
6997,477,"[209, 90]"
6998,419,"[303, 436]"
6999,89,"[224, 418]"
7000,191,"[217, 267]"
7001,163,"[231, 185]"
7002,423,"[307, 468]"
7003,399,"[246, 328]"
7004,291,"[223, 338]"
7005,337,"[261, 313]"
7006,436,"[271, 478]"
7007,332,"[210, 478]"
7008,169,"[234, 381]"
7009,155,"[313, 505]"
7010,316,"[299, 442]"
7011,65,"[229, 326]"
7012,342,"[323, 320]"
7013,488,"[297, 320]"
7014,185,"[219, 384]"
7015,230,"[254, 464]"
7016,438,"[248, 413]"
7017,66,"[258, 305]"
7018,302,"[319, 149]"
7019,259,"[242, 119]"
7020,444,"[256, 363]"
7021,126,"[214, 457]"
7022,340,"[220, 347]"
7023,169,"[301, 99]"
7024,198,"[303, 120]"
7025,374,"[211, 304]"
7026,133,"[262, 343]"
7027,394,"[217, 214]"
7028,185,"[281, 489]"
7029,270,"[213, 106]"
7030,448,"[221, 86]"
7031,248,"[319, 320]"
7032,291,"[255, 294]"
7033,264,"[301, 168]"
7034,456,"[307, 200]"
7035,376,"[224, 152]"
7036,64,"[246, 216]"
7037,272,"[258, 478]"
7038,187,"[248, 478]"
7039,238,"[234, 302]"
7040,278,"[319, 278]"
7041,405,"[306, 445]"
7042,225,"[294, 372]"
7043,438,"[328, 468]"
7044,333,"[277, 345]"
7045,119,"[214, 178]"
7046,434,"[317, 55]"
7047,459,"[313, 93]"
7048,279,"[237, 129]"
7049,416,"[317, 104]"
7050,244,"[303, 330]"
7051,219,"[248, 274]"
7052,256,"[312, 155]"
7053,328,"[239, 243]"
7054,300,"[255, 464]"
7055,474,"[202, 382]"
7056,474,"[301, 267]"
7057,173,"[320, 333]"
7058,134,"[292, 495]"
7059,167,"[298, 382]"
7060,62,"[222, 230]"
7061,127,"[307, 378]"
7062,478,"[251, 269]"
7063,266,"[301, 306]"
7064,104,"[271, 180]"
7065,409,"[331, 479]"
7066,428,"[316, 386]"
7067,84,"[234, 243]"
7068,279,"[265, 378]"
7069,426,"[296, 72]"
7070,175,"[266, 353]"
7071,180,"[322, 394]"
7072,308,"[293, 321]"
7073,382,"[306, 243]"
7074,291,"[295, 96]"
7075,312,"[273, 143]"
7076,81,"[306, 125]"
7077,477,"[306, 88]"
7078,472,"[292, 498]"
7079,245,"[241, 293]"
7080,451,"[251, 365]"
7081,336,"[294, 210]"
7082,225,"[207, 67]"
7083,387,"[288, 333]"
7084,114,"[220, 421]"
7085,292,"[237, 479]"
7086,187,"[247, 382]"
7087,165,"[243, 399]"
7088,223,"[288, 226]"
7089,330,"[309, 384]"
7090,335,"[312, 307]"
7091,406,"[208, 434]"
7092,453,"[208, 378]"
7093,127,"[281, 241]"
7094,131,"[296, 476]"
7095,445,"[266, 135]"
7096,455,"[286, 292]"
7097,283,"[299, 118]"
7098,397,"[320, 260]"
7099,156,"[323, 317]"
7100,279,"[285, 238]"
7101,469,"[200, 434]"
7102,125,"[212, 103]"
7103,332,"[268, 460]"
7104,175,"[322, 65]"
7105,113,"[307, 372]"
7106,275,"[242, 274]"
7107,101,"[246, 276]"
7108,281,"[274, 137]"
7109,444,"[316, 211]"
7110,428,"[280, 402]"
7111,237,"[259, 263]"
7112,395,"[254, 307]"
7113,319,"[280, 256]"
7114,120,"[276, 297]"
7115,71,"[310, 111]"
7116,442,"[266, 218]"
7117,244,"[282, 464]"
7118,341,"[329, 98]"
7119,177,"[223, 378]"
7120,473,"[330, 478]"
7121,372,"[305, 333]"
7122,160,"[327, 394]"
7123,206,"[282, 481]"
7124,193,"[232, 349]"
7125,354,"[246, 404]"
7126,478,"[293, 216]"
7127,206,"[253, 135]"
7128,78,"[222, 345]"
7129,393,"[216, 246]"
7130,439,"[276, 390]"
7131,196,"[226, 305]"
7132,169,"[301, 429]"
7133,376,"[314, 55]"
7134,473,"[221, 317]"
7135,390,"[280, 111]"
7136,322,"[219, 414]"
7137,302,"[265, 306]"
7138,148,"[250, 108]"
7139,165,"[226, 274]"
7140,269,"[291, 405]"
7141,192,"[271, 455]"
7142,219,"[316, 431]"
7143,329,"[283, 166]"
7144,193,"[257, 483]"
7145,378,"[241, 283]"
7146,395,"[295, 129]"
7147,459,"[232, 226]"
7148,292,"[266, 76]"
7149,441,"[269, 377]"
7150,362,"[246, 180]"
7151,438,"[309, 106]"
7152,450,"[309, 461]"
7153,260,"[213, 238]"
7154,157,"[210, 263]"
7155,157,"[203, 280]"
7156,207,"[321, 456]"
7157,173,"[222, 179]"
7158,350,"[235, 396]"
7159,418,"[273, 66]"
7160,282,"[289, 139]"
7161,384,"[280, 465]"
7162,474,"[299, 278]"
7163,229,"[217, 122]"
7164,320,"[286, 278]"
7165,246,"[259, 494]"
7166,202,"[307, 405]"
7167,197,"[290, 463]"
7168,222,"[283, 127]"
7169,379,"[249, 193]"
7170,249,"[283, 405]"
